,0
2292,"3501 San Pablo Ave Oakland, CA 94608-4255"
2293,"4727 San Pablo Ave Emeryville, CA 94608-3035"
2294,"1330 University Ave Berkeley, CA 94702-1767"
2295,"1701 Martin Luther King Jr Way Oakland, CA 94612-1387"
2296,"220 Oakland, CA 94621-1448"
2297,"280 Berkeley, CA 94703-2580"
2298,"1415 Harrison St Oakland, CA 94612-3922"
2299,"1860 Alcatraz Ave Berkeley, CA 94703-2715"
2300,"2730 Adeline St Oakland, CA 94607-2408"
2301,"3209 Lakeshore Ave Oakland, CA 94610-2719"
2302,"2942 Martin Luther King Jr Way Berkeley, CA 94703"
2303,"9933 Macarthur Blvd Oakland, CA 94605-4853"
2304,"8521 A St Oakland, CA 94621-1619"
2305,"2577 San Pablo Ave Oakland, CA 94612-1159"
2306,"2545 San Pablo Ave Oakland, CA 94612-1121"
2307,"2730 Adeline St Oakland, CA 94607-2408"
2308,"2730 Adeline St Oakland, CA 94607-2408"
2309,"2730 Adeline St Oakland, CA 94607-2408"
2310,"2730 Adeline St Oakland, CA 94607-2408"
2311,"2730 Adeline St Oakland, CA 94607-2408"
2312,"1424 Jefferson St Oakland, CA 94612-1972"
2313,"3211
LMC - East Oakland Clinic 
10700"
2314,"3260 Sacramento St Berkeley, CA 94702-2739"
2315,"920 Allston Way Berkeley, CA 94710-2389"
2316,"1040 University Ave Berkeley, CA 94710-2158"
2317,"837 Addison St Berkeley, CA 94710-2047"
2318,"7450 International Blvd Oakland, CA 94621-2806"
2319,"700 Adeline St Oakland, CA 94607-2608"
2320,"2960 Sacramento St Berkeley, CA 94702-2510"
2321,"7501 International Blvd Oakland, CA 94621-2843"
2322,"10615 International Blvd Oakland, CA 94603-3805"
2323,"191 E Polk St Coalinga, CA 93210-2311"
2324,"3554 W Mount Whitney Ave Riverdale, CA 93656"
2325,"124 S A St Madera, CA 93638-3619"
2326,"720 E Almond Ave Madera, CA 93637-5691"
2327,"101 Madera, CA 93637-5753"
2328,"103 Madera, CA 93637-8765"
2329,"509 S I St STE C Madera, CA 93637-4660"
2330,"441 E Yosemite Ave Madera, CA 93638-3604"
2331,"1130 Country Club Dr STE E Madera, CA 93638-2691"
2332,"101 Madera, CA 93637-5745"
2333,"201 S B St Madera, CA 93638-3719"
2334,"26 Madera, CA 93638-0830"
2335,"750 E Almond Ave Madera, CA 93637-5617"
2336,"740 E Almond Ave Madera, CA 93637-5617"
2337,"760 E Almond Ave Madera, CA 93637-5617"
2338,"1159 Country Club Dr Madera, CA 93638-1537"
2339,"16911 Hill Dr Madera, CA 93638-2838"
2340,"300 Prosperity Blvd Chowchilla, CA 93610-8498"
2341,"705 W Pecan Ave Madera, CA 93637-6254"
2342,"821 Texas Ave Los Banos, CA 93635-3453"
2343,"1200 W Main St Turlock, CA 95380-5107"
2344,"637 Merced St Newman, CA 95360-1070"
2345,"3940 Sandpiper Ave Merced, CA 95340-8372"
2346,"9235 E Broadway St Planada, CA 95365-8088"
2347,"1920 Memorial Dr Ceres, CA 95307-1827"
2348,"3109 E Whitmore Ave Ceres, CA 95307-2906"
2349,"198 N G St Empire, CA 95319-5132"
2350,"1717 Las Vegas St Modesto, CA 95358-5500"
2351,"1717 Las Vegas St STE A Modesto, CA 95358-5500"
2352,"13161 Jefferson St Le Grand, CA 95333-9766"
2353,"725 W I St Los Banos, CA 93635-3478"
2354,"797 W Childs Ave Merced, CA 95341-6805"
2355,"209 Kerr Ave Modesto, CA 95354-3808"
2356,"1121 Hammond St Modesto, CA 95351-3509"
2357,"2101 Tenaya Dr Modesto, CA 95354-3930"
2358,"1141 N Olive Ave Turlock, CA 95380-3365"
2359,"301 Howard Rd Westley, CA 95387"
2360,"857 W Childs Ave Merced, CA 95341-6862"
2361,"1405 California Ave Dos Palos, CA 93620-2300"
2362,"847 W Childs Ave Merced, CA 95341-6862"
2363,"401 Lesher Dr Merced, CA 95341-6572"
2364,"200 C St Patterson, CA 95363-2701"
2365,"1717 Las Vegas St Modesto, CA 95358-5500"
2366,"13161 Jefferson St Le Grand, CA 95333-9766"
2367,"3940 Sandpiper Ave Merced, CA 95340-8372"
2368,"16233 King St Delhi, CA 95315-9460"
2369,"7970 Lander Ave STE A Hilmar, CA 95324-8350"
2370,"600 B St Livingston, CA 95334-9593"
2371,"1617 Main St Livingston, CA 95334-1250"
2372,"517 S Madera Ave Kerman, CA 93630-1523"
2373,"121 Barboza St Mendota, CA 93640-1901"
2374,"689 N St Firebaugh, CA 93622-2156"
2375,"6052 Juanche Ave Tranquillity, CA 93668"
2376,"6171 Daniels Ave Tranquillity, CA 93668"
2377,"942 S Madera Ave Kerman, CA 93630-1743"
2378,"449 S Madera Ave Kerman, CA 93630-1537"
2379,"927 O St Firebaugh, CA 93622-2220"
2380,"21890 W Colorado Ave San Joaquin, CA 93660-9773"
2381,"21890 W Colorado Ave San Joaquin, CA 93660-9773"
2382,"3605 Hospital Rd Atwater, CA 95301-5173"
2383,"1251 Grove Ave Atwater, CA 95301-3653"
2384,"6029 N Winton Way Winton, CA 95388-9515"
2385,"517 Main St Livingston, CA 95334-1427"
2386,"401 Paradise Rd STE E Modesto, CA 95351-3163"
2387,"15400 Foothill Blvd San Leandro, CA 94578-1009"
2388,"2 Mobile Unit 
39500"
2389,"3 Street Health Mobile Unit 
22331"
2390,"4 Mid County Street Health Mobile Unit 
16110"
2391,"5 Alameda-San Leandro Street Health Mobile Unit 
16110"
2392,"3002
Bay Area Community Health Primary Care Clinic 
39500"
2393,"664 Southland Mall Hayward, CA 94545-2150"
2394,"5200 Wolf House Dr Livermore, CA 94551"
2395,"100 Pleasanton, CA 94588-8537"
2396,"3311 Pacific Ave Livermore, CA 94550-7007"
2397,"4361 Railroad Ave Pleasanton, CA 94566-6611"
2398,"7212 Regional St Dublin, CA 94568-2326"
2399,"39500 Liberty St Fremont, CA 94538-2211"
2400,"1999 Mowry Ave Fremont, CA 94538-1738"
2401,"1999 Mowry Ave Ste Adfn Fremont, CA 94538-1738"
2402,"400 Fremont, CA 94538-1730"
2403,"5 San Lorenzo, CA 94580-1732"
2404,"22971 Sutro St Hayward, CA 94541-6507"
2405,"2045 Fairmont Dr San Leandro, CA 94578-1088"
2406,"3002
Behavioral Family Support Services 
22211"
2407,"2712
Chabot College Health Center 
25555"
2408,"2447
Fire House Clinic 
28300"
2409,"1633 East Ave Hayward, CA 94541-5314"
2410,"22331 Mission Blvd Hayward, CA 94541-3911"
2411,"23640 Reed Way Hayward, CA 94541-7326"
2412,"101 Hayward, CA 94541-4752"
2413,"3 Union City, CA 94587-3321"
2414,"2137
San Leandro Mobile Van 
16110"
2415,"680 W Tennyson Rd Hayward, CA 94544-5236"
2416,"1 Hayward, CA 94544-4027"
2417,"750 Fargo Ave San Leandro, CA 94579-2104"
2418,"22331 Mission Blvd Hayward, CA 94541-3911"
2419,"2137
Wic Program 
32970"
2420,"3845 Beacon Ave Ste A Fremont, CA 94538-1463"
2421,"100 Atherton, CA 94027-3802"
2422,"4434 Mission St San Francisco, CA 94112-1927"
2423,"2633 San Bruno Ave San Francisco, CA 94134-1597"
2424,"211 Eastmoor Ave Daly City, CA 94015-2036"
2425,"82 Leland Ave San Francisco, CA 94134-2804"
2426,"2574 San Bruno Ave San Francisco, CA 94134-1505"
2427,"1000 Cayuga Ave San Francisco, CA 94112-3236"
2428,"333 Schwerin St San Francisco, CA 94134-3246"
2429,"1525 Silver Ave San Francisco, CA 94134-1229"
2430,"1950 Alameda De Las Pulgas San Mateo, CA 94403-1222"
2431,"2780 Junipero Serra Blvd Daly City, CA 94015-1634"
2432,"130 San Mateo, CA 94403-4364"
2433,"2710 Middlefield Rd Redwood City, CA 94063-3404"
2434,"1580 Maple St Apt A Redwood City, CA 94063-2720"
2435,"131 San Mateo, CA 94403-4364"
2436,"200 James Ave Redwood City, CA 94062-5123"
2437,"802 Brewster Ave Redwood City, CA 94063-1510"
2438,"306 Spruce Ave South San Francisco, CA 94080-2741"
2439,"1807 Bay Rd East Palo Alto, CA 94303-1312"
2440,"1805 Bay Rd East Palo Alto, CA 94303-1312"
2441,"1885 Bay Rd East Palo Alto, CA 94303-1312"
2442,"1846 Bay Rd East Palo Alto, CA 94303-1311"
2443,"1848 Bay Rd East Palo Alto, CA 94303-1311"
2444,"1885 Bay Rd East Palo Alto, CA 94303-1312"
2445,"1885 Bay Rd East Palo Alto, CA 94303-1312"
2446,"2086 Clarke Ave East Palo Alto, CA 94303-1916"
2447,"1 San Mateo, CA 94401-2793"
2448,"300 San Jose, CA 95128-2680"
2449,"3200 Senter Rd San Jose, CA 95111"
2450,"1855 Lucretia Ave Bldg M San Jose, CA 95122-3730"
2451,"1 San Jose, CA 95125-5104"
2452,"1333 Meridian Ave San Jose, CA 95125-5212"
2453,"1642 E Capitol Expy San Jose, CA 95121-1800"
2454,"4 San Jose, CA 95125-5104"
2455,"2 Half Moon Bay, CA 94019-8200"
2456,"2011 Little Orchard St San Jose, CA 95125-1031"
2457,"201 S Rengstorff Ave Mountain View, CA 94040-1706"
2458,"2486 W El Camino Real Mountain View, CA 94040"
2459,"2410 Senter Rd San Jose, CA 95111-1040"
2460,"750 S Bascom Ave San Jose, CA 95128-2603"
2461,"500 Tully Rd San Jose, CA 95111-1917"
2462,"220 San Jose, CA 95128-2630"
2463,"212 San Jose, CA 95128-2624"
2464,"100 San Jose, CA 95128-2623"
2465,"214 San Jose, CA 95128-2624"
2466,"105 San Jose, CA 95128-2623"
2467,"316 San Jose, CA 95128-2625"
2468,"204 San Jose, CA 95128-2624"
2469,"118 San Jose, CA 95128-2623"
2470,"645 Wool Creek Dr San Jose, CA 95112-2617"
2471,"2 Mountain View, CA 94040-2457"
2472,"103 Palo Alto, CA 94301-2343"
2473,"1 Mobile Health Unit 
40910"
2474,"6066 Civic Terrace Ave Newark, CA 94560-3746"
2475,"6100 Newpark Mall Newark, CA 94560-5209"
2476,"1 San Jose, CA 95133-2345"
2477,"40924 Fremont Blvd Fremont, CA 94538-4375"
2478,"40910 Fremont Blvd Fremont, CA 94538-4375"
2479,"40930 Fremont Blvd Fremont, CA 94538-4375"
2480,"3607 Main St STE B Fremont, CA 94538-4390"
2481,"3055 Mckee Rd BLDG San Jose, CA 95127-1835"
2482,"40910 Fremont Blvd Fremont, CA 94538-4375"
2483,"40910 Fremont Blvd Fremont, CA 94538-4375"
2484,"40910 Fremont Blvd Fremont, CA 94538-4375"
2485,"40910 Fremont, CA 94538"
2486,"40910 Fremont Blvd Fremont, CA 94538-4375"
2487,"40910 Fremont Blvd Fremont, CA 94538-4375"
2488,"1621 Gold St Alviso, CA 95002-3530"
2489,"3490 The Alameda Santa Clara, CA 95050-4333"
2490,"580 Charles St San Jose, CA 95112-1424"
2491,"1621 Gold St Alviso, CA 95002-3530"
2492,"1621 Gold St Alviso, CA 95002-3530"
2493,"200 San Jose, CA 95128-1632"
2494,"105 San Jose, CA 95128-4815"
2495,"1870 Lundy Ave San Jose, CA 95131-1826"
2496,"660 S Fair Oaks Ave Sunnyvale, CA 94086-7913"
2497,"660 S Fair Oaks Ave Sunnyvale, CA 94086-7913"
2498,"103 San Jose, CA 95128-1422"
2499,"104 San Jose, CA 95128-1422"
2500,"2101 Forest Ave San Jose, CA 95128-1448"
2501,"1993 Mckee Rd San Jose, CA 95116-1406"
2502,"143 N Main St Milpitas, CA 95035-4322"
2503,"660 S Fair Oaks Ave Sunnyvale, CA 94086-7913"
2504,"1 San Jose, CA 95116-1606"
2505,"50 San Jose, CA 95122-2600"
2506,"1066 S White Rd San Jose, CA 95127-3812"
2507,"110 Gilroy, CA 95020-3536"
2508,"215 Gilroy, CA 95020-3532"
2509,"242 La Pala Dr San Jose, CA 95127-2103"
2510,"200 San Jose, CA 95116-1620"
2511,"1650 S White Rd San Jose, CA 95127-4758"
2512,"2880 Story Rd STE A San Jose, CA 95127-3942"
2513,"620 E Alvin Dr Ste G Salinas, CA 93906-3054"
2514,"122 E San Antonio Dr King City, CA 93930-2518"
2515,"29 Bishop St STE A Royal Oaks, CA 95076-5266"
2516,"55 Plaza Cir Salinas, CA 93901-2952"
2517,"10561 Merritt St Castroville, CA 95012-3310"
2518,"24285 Lincoln Street Chualar, CA 93925"
2519,"950 Circle Dr Salinas, CA 93905-2150"
2520,"808 Oak Ave Greenfield, CA 93927-5648"
2521,"440 Airport Blvd Salinas, CA 93905-3302"
2522,"219 N Sanborn Rd Salinas, CA 93905-2218"
2523,"799 Front St Soledad, CA 93960-3017"
2524,"2180 N Main St Salinas, CA 93906-1735"
2525,"3030 Alum Rock Ave San Jose, CA 95127-2807"
2526,"725 E Santa Clara St San Jose, CA 95112-1900"
2527,"195 E Virginia St San Jose, CA 95112-5844"
2528,"7526 Monterey St Gilroy, CA 95020-5826"
2529,"160 E Virginia St San Jose, CA 95112-5857"
2530,"100 San Jose, CA 95112-3503"
2531,"55 E Julian St San Jose, CA 95112-4007"
2532,"5038 Hyland Ave San Jose, CA 95127-2212"
2533,"602 E Santa Clara St San Jose, CA 95112-1908"
2534,"201 Salinas, CA 93905-2516"
2535,"201 Salinas, CA 93906-3127"
2536,"300 Salinas, CA 93906-3134"
2537,"151 Salinas, CA 93906-3100"
2538,"101 Salinas, CA 93906-3196"
2539,"301 Salinas, CA 93906-3134"
2540,"760 Salinas, CA 93906-3100"
2541,"440 Arthur Rd RM A Watsonville, CA 95076-3701"
2542,"45 Nielson St Watsonville, CA 95076-2468"
2543,"45 Neilson St Watsonville, CA 95076-2468"
2544,"112 E Beach St Watsonville, CA 95076-4704"
2545,"208 Green Valley Rd Freedom, CA 95019-3135"
2546,"64 Aspen Way Watsonville, CA 95076-3084"
2547,"101 Watsonville, CA 95076-2491"
2548,"252 Green Valley Rd Freedom, CA 95019-3138"
2549,"45 Nielson St Watsonville, CA 95076-2468"
2550,"204 E Beach St Watsonville, CA 95076-4809"
2551,"31 Watsonville, CA 95076-3160"
2552,"351 Felice Dr Hollister, CA 95023-3361"
2553,"351 Felice Dr Hollister, CA 95023-3361"
2554,"2101 Alexian Dr STE D San Jose, CA 95116-1901"
2555,"300 San Jose, CA 95112-1938"
2556,"90 Highland Ave San Martin, CA 95046-9504"
2557,"103 Morgan Hill, CA 95037-2911"
2558,"777 E Santa Clara St San Jose, CA 95112-1934"
2559,"7475 Camino Arroyo Gilroy, CA 95020-7348"
2560,"976 Lenzen Ave Bsmt San Jose, CA 95126-2737"
2561,"2101 Alexian Dr STE D San Jose, CA 95116-1901"
2562,"1430 Freedom Blvd Ste F Watsonville, CA 95076-2780"
2563,"1430 Freedom Blvd Ste A Watsonville, CA 95076-2752"
2564,"1430 Freedom Blvd Ste B Watsonville, CA 95076-2752"
2565,"1430 Freedom Blvd STE D Watsonville, CA 95076-2752"
2566,"1430 Freedom Blvd Ste E Watsonville, CA 95076-2752"
2567,"1430 Freedom Blvd Ste C Watsonville, CA 95076-2752"
2568,"9300 Wren Ave Gilroy, CA 95020-7636"
2569,"1835 Cunningham Ave San Jose, CA 95122-1712"
2570,"1149 E Julian St San Jose, CA 95116-1005"
2571,"100 Oak St San Jose, CA 95110-2817"
2572,"5855 Capistrano Ave Ste D Atascadero, CA 93422-7201"
2573,"125 San Jose, CA 95121-1586"
2574,"5504 Monterey Hwy San Jose, CA 95138-1529"
2575,"1 San Jose, CA 95121-1845"
2576,"101 Seaside, CA 93955-5715"
2577,"292 Posada Ln STE A Templeton, CA 93465-4054"
2578,"1385 Mission St San Miguel, CA 93451"
2579,"7512 Morro Rd Atascadero, CA 93422-4404"
2580,"1276 Tamsen St Cambria, CA 93428-3325"
2581,"101 Paso Robles, CA 93446-1312"
2582,"1330 Las Tablas Rd Templeton, CA 93465-9758"
2583,"1156 Fremont Blvd Seaside, CA 93955-5715"
2584,"3155 De Forest Rd Marina, CA 93933-2702"
2585,"1959 Merrill St Santa Cruz, CA 95062-4102"
2586,"21507 E Cliff Dr Santa Cruz, CA 95062-4844"
2587,"9500 Central Ave Ben Lomond, CA 95005-9349"
2588,"250 Locust St Santa Cruz, CA 95060-3813"
2589,"115 Coral St Santa Cruz, CA 95060"
2590,"1500 Capitola Rd Santa Cruz, CA 95062-2912"
2591,"302 Riverside Ave Santa Cruz, CA 95060-5524"
2592,"1830 Commercial Way Santa Cruz, CA 95065-1819"
2593,"1830 Commercial Way Santa Cruz, CA 95065-1819"
2594,"1080 Emeline Ave Santa Cruz, CA 95060-1966"
2595,"115 Coral St Santa Cruz, CA 95060"
2596,"718 Carmel St Santa Cruz, CA 95062"
2597,1400 Emeline Ave Ste 15027
2598,"1101 N Cherry St Tulare, CA 93274-2231"
2599,"1101 N Cherry St Tulare, CA 93274-2231"
2600,"1201 N Cherry St Tulare, CA 93274-2233"
2601,"1201 N Cherry St Tulare, CA 93274-2233"
2602,"1203 N Cherry St Tulare, CA 93274-2233"
2603,"1186 Leland Ave Tulare, CA 93274-7811"
2604,"858 N Cherry St STE E Tulare, CA 93274-2243"
2605,"858 N Cherry St STE F Tulare, CA 93274-2243"
2606,"140 C St Lemoore, CA 93245-2929"
2607,"209 C St Lemoore, CA 93245-2930"
2608,"704 Lebec Rd Lebec, CA 93243-4049"
2609,"67 Evans Rd Wofford Heights, CA 93285-9640"
2610,"190 Springville, CA 93265-9116"
2611,"30924 E Kings Canyon Rd Squaw Valley, CA 93675-9601"
2612,"41651 Sierra Dr STE A Three Rivers, CA 93271-9678"
2613,"1008 N Cherry St Tulare, CA 93274-2212"
2614,"2333 S Mooney Blvd Visalia, CA 93277-6228"
2615,"1133 Chelsea St Ridgecrest, CA 93555-3208"
2616,"525 Roberts Ln Bakersfield, CA 93308-4799"
2617,"210 N Chester Ave Bakersfield, CA 93308-4841"
2618,"300 Bakersfield, CA 93312-2532"
2619,"2811 H St Bakersfield, CA 93301-1913"
2620,"1014 Calloway Dr BLDG F Bakersfield, CA 93312-6337"
2621,"1022 Calloway Dr Bakersfield, CA 93312-6337"
2622,"4151 Mexicali Dr Bakersfield, CA 93313-2065"
2623,"161 N Mill St Tehachapi, CA 93561-1347"
2624,"103 Clovis, CA 93611-8977"
2625,"313 W Shaw Ave Clovis, CA 93612-3685"
2626,"1780 E Bullard Ave Fresno, CA 93710-5861"
2627,"102 Fresno, CA 93710-5868"
2628,"250 E Hanford Armona Rd Lemoore, CA 93245-2132"
2629,"180 W Shaw Ave STE B Clovis, CA 93612-3743"
2630,"4770 N Cedar Ave Fresno, CA 93726-1065"
2631,"210 E Merced St Fowler, CA 93625-2313"
2632,"271 N L St Dinuba, CA 93618-2107"
2633,"1510 N Lafayette Ave Fresno, CA 93728-1100"
2634,"2740 S Elm Ave Fresno, CA 93706-5435"
2635,"2760 S Elm Ave Fresno, CA 93706-5435"
2636,"1120 E Church Ave Fresno, CA 93706-4257"
2637,"100 Fresno, CA 93727-1528"
2638,"1350 S Orange Ave Fresno, CA 93702-3463"
2639,"2505 E Divisadero St Fresno, CA 93721-1401"
2640,"101 Fresno, CA 93706-3641"
2641,"101 Fresno, CA 93711-3206"
2642,"2756 S Elm Ave Fresno, CA 93706-5435"
2643,"159 Ivanhoe, CA 93235-1234"
2644,"368 Kingsburg, CA 93631-9626"
2645,"1600 Fresno, CA 93701-2124"
2646,"1300 Fresno, CA 93701-2124"
2647,"1800 Fresno, CA 93701-2124"
2648,"2100 Fresno, CA 93701-2124"
2649,"2300 Fresno, CA 93701-2124"
2650,"2500 Fresno, CA 93701-2124"
2651,"1200 Fresno, CA 93701-2124"
2652,"290 N Wayte Ln Fresno, CA 93701-2124"
2653,"3837 N Clark St Fresno, CA 93726-4806"
2654,"408 Orosi, CA 93647-9454"
2655,"324 N Vermont Ave Dinuba, CA 93618-1631"
2656,"2315 E Illinois Ave Fresno, CA 93701-2219"
2657,"330 E Pine St Exeter, CA 93221-1838"
2658,"730 N Farmersville Blvd Farmersville, CA 93223-1220"
2659,"682 E Visalia Rd Farmersville, CA 93223-1641"
2660,"1344 W Clinton Ave Fresno, CA 93705-3805"
2661,"206 Fresno, CA 93701-2184"
2662,"3505 E Shields Ave Fresno, CA 93726-6910"
2663,"72 Visalia, CA 93291-9672"
2664,"72 Visalia, CA 93291-9672"
2665,"72 Visalia, CA 93291-9672"
2666,"826 E Manning Ave Reedley, CA 93654-2232"
2667,"1850 Whitson St Selma, CA 93662-3609"
2668,"255 N Herwaldt Dr Fresno, CA 93701-2186"
2669,"501 N Bridge St Visalia, CA 93291-5014"
2670,"400 E Oak Ave Visalia, CA 93291-5034"
2671,"201 E Lakeview Ave Woodlake, CA 93286-1301"
2672,"401 E School Ave Visalia, CA 93291-5032"
2673,"104 Fresno, CA 93726-0529"
2674,"3748 E Shields Ave Fresno, CA 93726-7028"
2675,"2505 Merced St Fresno, CA 93721-1811"
2676,"1530 E Manning Ave Reedley, CA 93654-2346"
2677,"925 G St Reedley, CA 93654-2626"
2678,"311 W Noble Ave Visalia, CA 93277-2669"
2679,"102 Exeter, CA 93221-1481"
2680,"300 Westgate Way Dinuba, CA 93618-9693"
2681,"106 E Main St Fowler, CA 93625-2433"
2682,"1110 N Blackstone Ave Fresno, CA 93701-1016"
2683,"5090 E Church Ave Fresno, CA 93725-1230"
2684,"6810 N Milburn Ave Fresno, CA 93722-2155"
2685,"645 S Minnewawa Ave Fresno, CA 93727-4141"
2686,"130 Fresno, CA 93726-5310"
2687,"2610 Tuolumne St Fresno, CA 93721-1227"
2688,"2630 Tuolumne St Fresno, CA 93721-1227"
2689,"1251 Draper St Kingsburg, CA 93631-1934"
2690,"429 E Manning Ave Parlier, CA 93648-2668"
2691,"1790 E Manning Ave Reedley, CA 93654-9467"
2692,"2502 Jensen Ave Sanger, CA 93657-2447"
2693,"2705 Highland Ave Selma, CA 93662-3389"
2694,"1201 Rose Ave Selma, CA 93662-3227"
2695,"4711 W Ashlan Ave Fresno, CA 93722-4307"
2696,"888 N Alta Ave Dinuba, CA 93618-3001"
2697,"920 N Alta Ave Dinuba, CA 93618-3003"
2698,"1250 Smith St Kingsburg, CA 93631-2216"
2699,"4929 E Kings Canyon Rd Fresno, CA 93727-3812"
2700,"4011 N Marks Ave Fresno, CA 93722-4555"
2701,"123 Fresno, CA 93726-2328"
2702,"3030 N Fresno St Fresno, CA 93703-1100"
2703,"660 E Visalia Rd Farmersville, CA 93223-1641"
2704,"2611 N Dinuba Blvd Visalia, CA 93291-9003"
2705,"3035 E Bardsley Ave Tulare, CA 93274-6122"
2706,"1500 W Tulare Dr Tulare, CA 93274-3424"
2707,"168 Woodville, CA 93257-9246"
2708,"102 Hanford, CA 93230-4378"
2709,"973 Sequoia Ave Lindsay, CA 93247-1426"
2710,"1 Lindsay, CA 93247-1448"
2711,"2 Lindsay, CA 93247-1448"
2712,"3 Lindsay, CA 93247-1448"
2713,"4 Lindsay, CA 93247-1448"
2714,"755 Sequoia Ave STE B Lindsay, CA 93247-1422"
2715,"591 W Putnam Ave Porterville, CA 93257-3260"
2716,"581 W Putnam Ave Porterville, CA 93257-3260"
2717,"569 W Putnam Ave Porterville, CA 93257-3260"
2718,"575 W Putnam Ave Porterville, CA 93257-3270"
2719,"229 W Cherry Ave Porterville, CA 93257-3401"
2720,"1000 Skyline Blvd STE B Avenal, CA 93204-1850"
2721,"1000 Skyline Blvd STE C Avenal, CA 93204-1850"
2722,"148 E Kings St Avenal, CA 93204-1529"
2723,"20326 Main St Stratford, CA 93266-9742"
2724,"20326 Main St Stratford, CA 93266-9742"
2725,"103 Hanford, CA 93230-4533"
2726,"107 Hanford, CA 93230-4533"
2727,"109 Hanford, CA 93230-4533"
2728,"111 Hanford, CA 93230-4533"
2729,"304 Becky Pease St Kettleman City, CA 93239-4514"
2730,"2000 Physicians Blvd Bakersfield, CA 93301-1277"
2731,"1305 Bear Mountain Blvd Arvin, CA 93203-1231"
2732,"4 Bakersfield, CA 93305-4341"
2733,"301 Brundage Ln Bakersfield, CA 93304-3248"
2734,"200 Bakersfield, CA 93301-2307"
2735,"1 Delano, CA 93215-3607"
2736,"425 Del Sol Pkwy Delano, CA 93215-3442"
2737,"815 Dr Martin Luther King Jr Blvd Bakersfield, CA 93307"
2738,"7800 Niles St Bakersfield, CA 93306-4922"
2739,"9001 S H St Bakersfield, CA 93307-5948"
2740,"705 S Union Ave Bakersfield, CA 93307-3635"
2741,"8787 Hall Rd Lamont, CA 93241-1953"
2742,"217 W Kern Ave Mc Farland, CA 93250-1360"
2743,"14 Bakersfield, CA 93304"
2744,"1125 E California Ave Bakersfield, CA 93307-1201"
2745,"441 Diaz Ave Delano, CA 93215-4121"
2746,"5 Porterville, CA 93257-3360"
2747,"1107 W Poplar Ave Porterville, CA 93257-5839"
2748,"927 S Center St Pixley, CA 93256-6000"
2749,"1133 W Poplar Ave Porterville, CA 93257-5839"
2750,"65 N Hockett St Porterville, CA 93257-4700"
2751,"196 Strathmore, CA 93267"
2752,"238 Terra Bella, CA 93270-9416"
2753,"1062 S K St Tulare, CA 93274-6422"
2754,"263 S West St Tulare, CA 93274-3411"
2755,"355 Campus Dr STE E Hanford, CA 93230-4376"
2756,"860 Sequoia Ave Lindsay, CA 93247-1425"
2757,"141 S Mirage Ave Lindsay, CA 93247-2541"
2758,"1215 Jefferson St Delano, CA 93215-2203"
2759,"1001 Main St Delano, CA 93215-1731"
2760,"912 Fremont St Delano, CA 93215-2713"
2761,"21138 Paso Robles Hwy Lost Hills, CA 93249-9750"
2762,"320 James St Shafter, CA 93263-2033"
2763,"655 S Central Valley Hwy Shafter, CA 93263-2790"
2764,"659 S Central Valley Hwy Shafter, CA 93263-2790"
