,0
2206,"200 Westminster, CO 80031-3845"
2207,"7200 Quebec Pkwy Commerce City, CO 80022-4824"
2208,"1860 E Egbert St Brighton, CO 80601-2404"
2209,"6255 Quebec St Commerce City, CO 80022-2926"
2210,"5995 Iris Pkwy Frederick, CO 80504-6412"
2211,"203 S Rollie Ave Fort Lupton, CO 80621-1508"
2212,"1010 A St Greeley, CO 80631-2021"
2213,"1006 A St Greeley, CO 80631-2021"
2214,"2900 Indiana Ave Kenner, LA 70065-4605"
2215,"23 Belle Chasse, LA 70037-2607"
2216,"2801 Bruin Dr Kenner, LA 70065-4707"
2217,"4121 Medoc Dr Kenner, LA 70065-1922"
2218,"400 Phlox Ave Metairie, LA 70001-4542"
2219,"4301 Grace King Pl Metairie, LA 70002-3125"
2220,"819 W Esplanade Ave STE B Kenner, LA 70065-6291"
2221,"671 W Esplanade Ave Kenner, LA 70065-2794"
2222,"1401 W Esplanade Ave Kenner, LA 70065-2845"
2223,"240 Riverdale Dr New Orleans, LA 70121-3507"
2224,"8050 W Judge Perez Dr Chalmette, LA 70043-1734"
2225,"501 Robert Blvd Slidell, LA 70458-1667"
2226,"1150 W Causeway Approach Mandeville, LA 70471-3038"
2227,"113 Christian Ln Slidell, LA 70458-1377"
2228,"221 W Genie St Chalmette, LA 70043-2125"
2229,"1445 W Causeway Approach Mandeville, LA 70471-3045"
2230,"1 Grand Isle, LA 70358-9753"
2231,"5140 Church St Lafitte, LA 70067-5256"
2232,"2552 Williams Blvd Kenner, LA 70062-5538"
2233,"10 Service Rd W Metairie, LA 70001-1874"
2234,"111 N Causeway Blvd Metairie, LA 70001-5450"
2235,"220 Kenner, LA 70065-3061"
2236,"615 City Park Ave New Orleans, LA 70119-4399"
2237,"101 Metairie, LA 70002-1762"
2238,"919 Cambronne St New Orleans, LA 70118"
2239,"23 Ste A Port Sulphur, LA 70083-2648"
2240,"23 Port Sulphur, LA 70083-2602"
2241,"1505 N Florida St Covington, LA 70433-1544"
2242,"235 Civic Center Blvd Houma, LA 70360-5937"
2243,"420 Magnolia St Houma, LA 70360-6304"
2244,"103 Mandeville, LA 70448-7380"
2245,"106 School St Houma, LA 70360-4374"
2246,"1014 W Tunnel Blvd Houma, LA 70360-4050"
2247,"1020 Saadi St Houma, LA 70363-6748"
2248,"189 Mozart Dr Houma, LA 70363-7990"
2249,"1500 New Orleans, LA 70113-1302"
2250,"1910 W Main St Lutcher, LA 70071-5122"
2251,"3 New Orleans, LA 70112-2026"
2252,"434 South St Paradis, LA 70080-2244"
2253,"232 Pirate Dr Saint Rose, LA 70087-3616"
2254,"178 Millie Dr Avondale, LA 70094-2829"
2255,"1400 Huey P Long Ave Gretna, LA 70053-6436"
2256,"200 Tiger Dr Boutte, LA 70039-3520"
2257,"58650 Iron Farm Rd Plaquemine, LA 70764-3024"
2258,"4300 Patriot St Marrero, LA 70072-4305"
2259,"300 Fourth St Westwego, LA 70094-4335"
2260,"904 Sugarhouse Rd Luling, LA 70070-4435"
2261,"3300 S Broad St New Orleans, LA 70125-2942"
2262,"843 Milling Ave Luling, LA 70070-4442"
2263,"843 Milling Ave Luling, LA 70070-4442"
2264,"3125 Valcour Aime St Vacherie, LA 70090-7104"
2265,"3036 Iberville St New Orleans, LA 70119-5420"
2266,"2590 Barataria Blvd Marrero, LA 70072-5304"
2267,"4960 Saint Claude Ave New Orleans, LA 70117-4258"
2268,"1616 Caffin Ave New Orleans, LA 70117-2950"
2269,"4209 Saint Claude Ave New Orleans, LA 70117-5338"
2270,"2013 Central Rd STE B Baton Rouge, LA 70807-3944"
2271,"7050 Plank Rd Baton Rouge, LA 70811-6043"
2272,"2013 Central Rd STE B Baton Rouge, LA 70807-3944"
2273,"10650 Avenue F Baton Rouge, LA 70807-2501"
2274,"3605 Ontario St Baton Rouge, LA 70805-5840"
2275,"2013 Central Rd Baton Rouge, LA 70807-3942"
2276,"4705 Lanier Dr Baton Rouge, LA 70812-4020"
2277,"904 Catalpa St Donaldsonville, LA 70346-2946"
2278,"1900 Lobdell Blvd Baton Rouge, LA 70806-1725"
2279,"24360 Enterprise Blvd Plaquemine, LA 70764-6628"
2280,"100 Tiger Dr Donaldsonville, LA 70346-9783"
2281,"3089 Donaldsonville, LA 70346-8586"
2282,"1383 Napoleon St Baton Rouge, LA 70802-7051"
2283,"5454 N Foster Dr Baton Rouge, LA 70805-3031"
2284,"3737 General Degaulle Dr New Orleans, LA 70114-8205"
2285,"441 Wall Blvd Gretna, LA 70056-7723"
2286,"103 New Orleans, LA 70131-4330"
2287,"2050 Caton St New Orleans, LA 70122-3147"
2288,"9900 Lake Forest Blvd STE F New Orleans, LA 70127-2609"
2289,"2050 Caton St New Orleans, LA 70122-3147"
2290,"9900 Lake Forest Blvd New Orleans, LA 70127-2609"
2291,"1111 Newton St New Orleans, LA 70114-2500"
2292,"1515 Poydras St New Orleans, LA 70112-3723"
2293,"9900 Lake Forest Blvd STE F New Orleans, LA 70127-2609"
2294,"2751 Wooddale Blvd STE C Baton Rouge, LA 70805-7567"
2295,"1735 Thomas H Delpit Dr Baton Rouge, LA 70802-6633"
2296,"630 N Vaughan Dr Brusly, LA 70719-2217"
2297,"7001 Lapalco Blvd Marrero, LA 70072-4503"
2298,"90 W Avondale, LA 70094-2622"
2299,"90 Westwego, LA 70094"
2300,"7201 Lapalco Blvd Marrero, LA 70072-4523"
2301,"5001 Westbank Expy Marrero, LA 70072-2954"
2302,"100 Warrington Dr New Orleans, LA 70122-3000"
2303,"3215 General Meyer Ave New Orleans, LA 70114-3204"
2304,"3201 S Carrollton Ave New Orleans, LA 70118-4307"
2305,"1301 Whitney Ave Gretna, LA 70056-5025"
2306,"3303 Higgins Blvd New Orleans, LA 70126-5853"
2307,"5630 Read Blvd New Orleans, LA 70127-3106"
2308,"1030 Lesseps St New Orleans, LA 70117-4736"
2309,"100 New Orleans, LA 70115-3600"
2310,"1523 Saint Charles Ave New Orleans, LA 70130-4445"
2311,"3811 N Galvez St New Orleans, LA 70117-5503"
2312,"5300 Berkley Dr New Orleans, LA 70131-7204"
2313,"3617 General Pershing St New Orleans, LA 70125-4530"
2314,"4720 Painters St New Orleans, LA 70122-5004"
2315,"3700 Tall Pines Dr New Orleans, LA 70131-8432"
2316,"4400 General Meyer Ave New Orleans, LA 70131-3529"
2317,"5712 S Claiborne Ave New Orleans, LA 70125-4999"
2318,"2013 General Meyer Ave New Orleans, LA 70114-1533"
2319,"2701 Lawrence St New Orleans, LA 70114-3013"
2320,"721 Saint Philip St New Orleans, LA 70116-2713"
2321,"1423 Saint Philip St New Orleans, LA 70116-2933"
2322,"4000 Cadillac St New Orleans, LA 70122-1117"
2323,"1651 N Tonti St New Orleans, LA 70119-2540"
2324,"5501 Westbank Expy BLDG Marrero, LA 70072-2934"
2325,"1908 Short St Kenner, LA 70062-7550"
2326,"2300 Dumaine St New Orleans, LA 70119-3512"
2327,"5800 Saint Roch Ave New Orleans, LA 70122-5336"
2328,"1426 Napoleon Ave New Orleans, LA 70115-3958"
2329,"2600 A P Tureaud Ave New Orleans, LA 70119-1208"
2330,"1501 Abundance St New Orleans, LA 70119-2052"
2331,"6905 Chef Menteur Hwy New Orleans, LA 70126-5215"
2332,"3201 S Carrollton Ave New Orleans, LA 70118-4307"
2333,"5630 Read Blvd New Orleans, LA 70127-3106"
2334,"13085 Chef Menteur Hwy New Orleans, LA 70129-1804"
2335,"14401 Chef Menteur Hwy New Orleans, LA 70129-2014"
2336,"1530 Gravier St New Orleans, LA 70112-2104"
2337,"1111 Newton St New Orleans, LA 70114-2500"
2338,"2222 Simon Bolivar Ave New Orleans, LA 70113-1460"
2339,"2239 Poydras St New Orleans, LA 70119-7561"
2340,"611 N Rampart St New Orleans, LA 70112-3505"
2341,"711 N Broad St New Orleans, LA 70119-4206"
2342,"1631 Elysian Fields Ave New Orleans, LA 70117-8208"
2343,"2 New Orleans, LA 70119-7100"
2344,"5 New Orleans, LA 70119-7100"
2345,"1125 N Tonti St New Orleans, LA 70119-3549"
2346,"2700 S Broad St New Orleans, LA 70125-1953"
2347,"304 Marrero, LA 70072-3054"
2348,"12 Westbank Expy Gretna, LA 70053-3647"
2349,"307 Marrero, LA 70072-3054"
2350,"100 Gretna, LA 70053-3659"
2351,"203 Allendale Dr Port Allen, LA 70767-3219"
2352,"75 Saint Gabriel, LA 70776-4409"
2353,"30 Saint Gabriel, LA 70776-5326"
2354,"5300 Monarch Ave Baton Rouge, LA 70811-5628"
2355,"3605 Ontario St Baton Rouge, LA 70805-5840"
2356,"4705 Lanier Dr Baton Rouge, LA 70812-4020"
2357,"5760 Monticello Dr Saint Gabriel, LA 70776-4412"
2358,"3943 Saint Bernard Ave New Orleans, LA 70122-1147"
2359,"1024 Jackson Ave New Orleans, LA 70130-5546"
2360,"1936 Magazine St New Orleans, LA 70130-5016"
2361,"1936 Magazine St New Orleans, LA 70130-5016"
2362,"2000 Magazine St New Orleans, LA 70130-5018"
2363,"2014 Magazine St New Orleans, LA 70130-5018"
2364,"1020 Saint Andrew St New Orleans, LA 70130-5022"
2365,"3500 Holiday Dr New Orleans, LA 70114-8229"
2366,"3221 General Degaulle Dr New Orleans, LA 70114-6708"
2367,"230 Ochsner Blvd Gretna, LA 70056-5246"
2368,"2042 Magazine St New Orleans, LA 70130-5018"
2369,"2010 Magazine St New Orleans, LA 70130-5018"
2370,"2300 S Galvez St New Orleans, LA 70125-3102"
2371,"106 New Orleans, LA 70113-1912"
2372,"1 Giordano Ln Reserve, LA 70084-5800"
2373,"827 N Pine St Gramercy, LA 70052-3602"
2374,"471 Central Ave Reserve, LA 70084-5509"
2375,"20 Vacherie, LA 70090-3621"
2376,"18 Edgard, LA 70049-2417"
2377,"800 Charity St Abbeville, LA 70510-5239"
2378,"1009 Charity St Abbeville, LA 70510-5302"
2379,"6526 Chaisson Rd Bldg H Abbeville, LA 70510-5753"
2380,"806 Jefferson Ter New Iberia, LA 70560-5727"
2381,"806 Jefferson Ter New Iberia, LA 70560-5727"
2382,"806 Jefferson Ter New Iberia, LA 70560-5727"
2383,"317 Dernier St Saint Martinville, LA 70582-3809"
2384,"1004 Surrey St Lafayette, LA 70501-6143"
2385,"1800 Louisiana Ave Lafayette, LA 70501-3702"
2386,"100 N Prater St Lake Charles, LA 70601-2649"
2387,"501 Doctor Michael Debakey Dr Lake Charles, LA 70601-5724"
2388,"526 Crowley Rayne Hwy Crowley, LA 70526-8209"
2389,"500 Patterson St Lafayette, LA 70501-1849"
2390,"2000 Opelousas St Lake Charles, LA 70601-2641"
2391,"1115 Weber St Franklin, LA 70538-4124"
2392,"1951
West St. Mary High School-Based Health Center 
18331"
2393,"182 Baldwin, LA 70514-1449"
2394,"809 Martin Luther King Jr Dr Lafayette, LA 70501-1884"
2395,"2 Oakdale, LA 71463-2935"
2396,"2120 Bert Kouns Industrial Loop Shreveport, LA 71118-3351"
2397,"1560 Irving Pl Shreveport, LA 71101-4604"
2398,"2120 Bert Kouns Industrial Loop Ste K-L Shreveport, LA 71118-3351"
2399,"2120 Airline Dr Bossier City, LA 71111-3106"
2400,"149 Stone Creek Rd Stonewall, LA 71078-4906"
2401,"907 Polk St Mansfield, LA 71052-2520"
2402,"907 Polk St Mansfield, LA 71052-2520"
2403,"8730 Youree Dr STE A-B Shreveport, LA 71115-2500"
2404,"9360 Woolworth Rd Bldg Shreveport, LA 71129-9362"
2405,"12763 Lay St Gilliam, LA 71029"
2406,"1953 Main St Haynesville, LA 71038-4907"
2407,"128 Homer Rd Minden, LA 71055-2732"
2408,"1625 David Raines Rd Shreveport, LA 71107-5899"
2409,"1514 Doctors Dr Bossier City, LA 71111-3379"
2410,"12201 Mansfield Rd Keithville, LA 71047-8534"
2411,"351 Hearne Ave Shreveport, LA 71103-2019"
2412,"7611 Saint Vincent Ave Shreveport, LA 71106-4231"
2413,"3222 Greenwood Rd Shreveport, LA 71109-5235"
2414,"4331 Henry St Shreveport, LA 71109-6820"
2415,"7340 Wyngate Blvd Shreveport, LA 71106-3920"
2416,"567 Walker St Merryville, LA 70653-3040"
2417,"1050 N Robinson St Many, LA 71449-3536"
2418,"298 Nolan Trce Leesville, LA 71446-3912"
2419,"151 Downsville, LA 71234-5145"
2420,"335 Main St Marion, LA 71260"
2421,"1126 Marion Hwy Farmerville, LA 71241-9305"
2422,"1500 Gold St Natchitoches, LA 71457-4221"
2423,"1640 Breazeale Springs St Natchitoches, LA 71457-4278"
2424,"520 Saint Maurice Ln Natchitoches, LA 71457-6108"
2425,"1621 Welch St Natchitoches, LA 71457"
2426,"920 N Main St Opelousas, LA 70570-6402"
2427,"505 E Lincoln Rd Ville Platte, LA 70586-3514"
2428,"10 Washington, LA 70589-4312"
2429,"182 Opelousas, LA 70570-5603"
2430,"182 Opelousas, LA 70570-5603"
2431,"236 Church Hill St Sunset, LA 70584-6202"
2432,"112 N Sixth St Oberlin, LA 70655-6109"
2433,"3265 Military Rd Ringgold, LA 71068-2809"
2434,"340 Webb Smith Dr Colfax, LA 71417-1910"
2435,"122 Montgomery, LA 71454-5540"
2436,"2545 Veterans Ave Hammond, LA 70403-1513"
2437,"100 M J Israel Dr Bogalusa, LA 70427-3757"
2438,"42351 Phyllis Ann Dr Hammond, LA 70403-1254"
2439,"2807 S Columbia St Bogalusa, LA 70427-7915"
2440,"165 S Woodworth, LA 71485-9786"
2441,"165 S Woodworth, LA 71485-9786"
2442,"307 Chisum St Sicily Island, LA 71368-4807"
2443,"100 Serio Blvd Ferriday, LA 71334-2013"
2444,"904 First St Jonesville, LA 71343-2108"
2445,"710 Chisum St Sicily Island, LA 71368"
2446,"126 Watson Rd Wisner, LA 71378-4660"
2447,"609 Superior Ave Bogalusa, LA 70427-2630"
2448,"1 Batchelor, LA 70715-3212"
2449,"8387 Newfield Dr Ste B Livonia, LA 70755-3605"
2450,"78 Livonia, LA 70755-3400"
2451,"8387 Newfield Dr Livonia, LA 70755-3605"
2452,"1 Batchelor, LA 70715-3212"
2453,"1 Batchelor, LA 70715-3212"
2454,"230 Roberts Dr STE H New Roads, LA 70760-2661"
2455,"8430 Pointe Coupee Rd New Roads, LA 70760-4317"
2456,"1100 New Roads St New Roads, LA 70760-2300"
2457,"416 Rougon, LA 70773-3606"
2458,"8434 Pointe Coupee Rd New Roads, LA 70760-4317"
2459,"419 Batchelor, LA 70715-3472"
2460,"1653 Valverda Rd Maringouin, LA 70757-5118"
2461,"945 E Madison Ave Bastrop, LA 71220-4701"
2462,"420 Wheelis St West Monroe, LA 71292-3940"
2463,"518 Durham St Bastrop, LA 71220-5013"
2464,"402 Highland Ave Bastrop, LA 71220-2241"
2465,"501 Durham St Bastrop, LA 71220-5012"
2466,"518 Durham St Bastrop, LA 71220-5013"
2467,"518 Durham St Bastrop, LA 71220-5013"
2468,"1001 W Madison Ave Bastrop, LA 71220-4331"
2469,"100 Price Dr West Monroe, LA 71292-6315"
2470,"201 Riggs St West Monroe, LA 71291-2640"
2471,"804 N Beech St Tallulah, LA 71282-3809"
2472,"80 Ruston, LA 71270-1164"
2473,"2914 Betin Ave Monroe, LA 71201-7258"
2474,"2913 Desiard St Monroe, LA 71201-7207"
2475,"620 Riverside Dr Monroe, LA 71201-6211"
2476,"2913 Desiard St Monroe, LA 71201-7207"
2477,"2913 Desiard St Monroe, LA 71201-7207"
2478,"1600 Arizona Ave Monroe, LA 71202-3602"
2479,"2945 Renwick St Monroe, LA 71201-8146"
2480,"2915 Betin Ave Monroe, LA 71201-7257"
2481,"301 Mcmillan Rd West Monroe, LA 71291-5323"
2482,"1007 Shirley Rd Bunkie, LA 71322-1544"
2483,"1217 Willow Glen River Rd Alexandria, LA 71302-5458"
2484,"1217 Willow Glen River Rd Alexandria, LA 71302-5458"
2485,"419 Hixon St Mangham, LA 71259-5029"
2486,"419 Hixon St Mangham, LA 71259-5029"
2487,"17 Delhi, LA 71232-7021"
2488,"501 Broadway St Delhi, LA 71232-3001"
2489,"605 Broadway St Delhi, LA 71232-3101"
2490,"501 Broadway St Delhi, LA 71232-3001"
2491,"509 Main St Delhi, LA 71232-2537"
2492,"106 Toombs St Delhi, LA 71232-2647"
2493,"10701 Reiley St Clinton, LA 70722-3507"
2494,"10410 Plank Rd Clinton, LA 70722-3710"
2495,"10 Jackson, LA 70748-6237"
2496,"11990 Jackson St Clinton, LA 70722-3210"
2497,"1062 Loranger, LA 70446-3538"
2498,"3166 Church St Slaughter, LA 70777-3219"
2499,"1042 Greensburg, LA 70441-4241"
2500,"37 Greensburg, LA 70441-5213"
2501,"55420 N Railroad Ave Independence, LA 70443"
2502,"1054 Kentwood, LA 70444-6911"
2503,"336 E Railroad Ave Independence, LA 70443-2710"
2504,"490 Sitman St Greensburg, LA 70441-4212"
2505,"336 E Railroad Ave Independence, LA 70443-2710"
2506,"440 Kentwood, LA 70444"
2507,"440 Kentwood, LA 70444"
2508,"721 Avenue G Kentwood, LA 70444-2601"
2509,"336 E Railroad Ave Independence, LA 70443-2710"
2510,"63508 Roch Rd Roseland, LA 70456-1816"
2511,"1459 Svc Rd Kentwood, LA 70444"
2512,"1061 Kentwood, LA 70444"
2513,"1042 Greensburg, LA 70444"
2514,"77 Greensburg St Greensburg, LA 70441-5201"
2515,"501 Edwin Neill Way Hammond, LA 70403-4053"
2516,"402 Levee Rd Saint Joseph, LA 71366-6661"
2517,"406 Levee Rd Saint Joseph, LA 71366-6661"
2518,"402 Levee Rd Saint Joseph, LA 71366-6661"
2519,"720 Plank Rd Saint Joseph, LA 71366-6616"
2520,"900 Carter St STE A Vidalia, LA 71373-3243"
2521,"310 Richmond Dr Alexandria, LA 71302-5121"
2522,"800 Ola St Alexandria, LA 71303-2340"
2523,"3100 Jones Ave Alexandria, LA 71302-5620"
2524,"338 Moreau St Marksville, LA 71351-2956"
2525,"89 Camp Livingston Rd Ball, LA 71405-3217"
2526,"2101 Vance Ave Alexandria, LA 71301-6059"
2527,"1207 Deville, LA 71328-9574"
2528,"2510 Saint Charles Ave Lecompte, LA 71346"
2529,"2150 Saint Charles Ave Lecompte, LA 71346-8751"
2530,"5700 Prescott Rd Alexandria, LA 71301-2842"
2531,"165 Pollock, LA 71467-3511"
2532,"497 Forest Hill, LA 71430-8701"
2533,"500 Georgetown, LA 71432-3628"
2534,"1207 Deville, LA 71328-9574"
2535,"2905 Horseshoe Dr Alexandria, LA 71301-2518"
2536,"4102 Wakefield Blvd Alexandria, LA 71303-2936"
2537,"3655 Trinity Church Rd Pineville, LA 71360-5406"
2538,"1319 Bush Ave Alexandria, LA 71301-5126"
2539,"1140 S Vienna St Ruston, LA 71270-5834"
2540,"601 Cloverleaf Blvd Alexandria, LA 71303-3808"
2541,"4203 Lisa St Alexandria, LA 71302-2410"
2542,"112 Elmer, LA 71424-9534"
2543,"2727 Jones Ave Alexandria, LA 71302-5619"
2544,"4500 Lincoln Rd Alexandria, LA 71302-3617"
2545,"835 Main St Pineville, LA 71360-6405"
2546,"1511 Line St Pineville, LA 71360-5033"
2547,"112 Glenmora, LA 71433-6235"
2548,"457 Alexandria, LA 71302-9258"
2549,"4645 Lincoln Rd Alexandria, LA 71302-3620"
2550,"2200 N Bolton Ave Alexandria, LA 71303-4407"
2551,"71 S Lecompte, LA 71346"
2552,"122 Maryland Ave Alexandria, LA 71301-5403"
2553,"505 Texas Ave Alexandria, LA 71301-5038"
2554,"4800 Dawn St Alexandria, LA 71301-3301"
2555,"1241 Dry Prong, LA 71423-3632"
2556,"4310 Pardue Rd Ball, LA 71405-3950"
2557,"425 W Lafayette St Winnfield, LA 71483-3463"
2558,"3111 Jones Ave Alexandria, LA 71302-5621"
2559,"425 W Lafayette St Winnfield, LA 71483-3463"
2560,"431 W Lafayette St Winnfield, LA 71483-3463"
2561,"403 W South Ave Winnfield, LA 71483-3423"
2562,"631 Thomas Mill Rd Winnfield, LA 71483-6063"
2563,"900 S Vienna St Ruston, LA 71270-5830"
2564,"244 Bond St Jonesboro, LA 71251-5334"
2565,"1 Wildcat Ln Destrehan, LA 70047-4001"
2566,"57955 Saint Louis Rd Plaquemine, LA 70764-6624"
2567,"59595 Belleview Rd Plaquemine, LA 70764-6500"
2568,"16004 River Rd Norco, LA 70079-2040"
2569,"7600 Boone Ave Baton Rouge, LA 70808-6716"
2570,"59340 River West Dr Plaquemine, LA 70764-6553"
2571,"3140 Florida Blvd Baton Rouge, LA 70806"
2572,"4006 Platt Dr Baton Rouge, LA 70814-4216"
2573,"9211 Parkway Dr Baton Rouge, LA 70810-7020"
2574,"4852 Zachary Slaughter Hwy STE A Zachary, LA 70791-3530"
2575,"3324 Florida St Baton Rouge, LA 70806-3761"
2576,"104 Baton Rouge, LA 70806-4043"
2577,"250 Baton Rouge, LA 70806-4013"
2578,"4550 North Blvd Baton Rouge, LA 70806-4013"
2579,"30789 Range Avenue 
30789"
2580,"3849 North Blvd Baton Rouge, LA 70806-3854"
2581,"781 Colonial Dr Baton Rouge, LA 70806-6512"
2582,"3801 North Blvd Baton Rouge, LA 70806-3825"
2583,"77575 Landry Dr Maringouin, LA 70757-3210"
2584,"29675 Reeves Ln Albany, LA 70711-3520"
2585,"306 N Range Ave Denham Springs, LA 70726-3424"
2586,"25190 Blood River Rd Springfield, LA 70462-8077"
2587,"455 E Airport Ave Baton Rouge, LA 70806-4832"
2588,"28315 S Frost Rd Livingston, LA 70754-2612"
2589,"42 Springfield, LA 70462-7979"
2590,"3553 Rosedale Rd Port Allen, LA 70767-4347"
2591,"6351 Main St Zachary, LA 70791-4038"
2592,"30575 Old Baton Rouge Hwy Hammond, LA 70403-8350"
2593,"25753 Walker South Rd Denham Springs, LA 70726"
2594,"8913 Bluebonnet Blvd Baton Rouge, LA 70810-2974"
2595,"1707 Gardere Ln Baton Rouge, LA 70820-8144"
2596,"393 Greenwood Dr La Place, LA 70068-2535"
2597,"70 S Pierre Part, LA 70339-4452"
2598,"1709 Ridgefield Rd Thibodaux, LA 70301-4333"
2599,"165 Corporate Dr Houma, LA 70360-2767"
2600,"25 Hospital Dr Bridgton, ME 04009-1167"
2601,"1 Albion, ME 04910-6501"
2602,"24 Gardiner St Richmond, ME 04357-1347"
2603,"47 Main St Whitefield, ME 04353-3142"
2604,"25 Medical Center Loop Vinalhaven, ME 04863-4119"
2605,"15 Medical Center Loop Vinalhaven, ME 04863-4119"
2606,"93 Pulpit Harbor Rd North Haven, ME 04853-3100"
2607,"135 Main St North Haven, ME 04853-3320"
2608,"17 Beaver Dam Rd Vinalhaven, ME 04863-3915"
2609,"22 Arcola Ln Vinalhaven, ME 04863-4014"
2610,"211 Cumberland Ave Portland, ME 04101-4935"
2611,"23 Orono Rd Portland, ME 04102-1106"
2612,"196 Allen Ave Portland, ME 04103-3711"
2613,"934 Congress St Portland, ME 04102-3032"
2614,"370 Stevens Ave Portland, ME 04103-2607"
2615,"195 North St Portland, ME 04101-2734"
2616,"1600 Forest Ave Portland, ME 04103-1314"
2617,"175 Auburn St Portland, ME 04103-2131"
2618,"92 Deering Ave Portland, ME 04102-2901"
2619,"522 Stevens Ave Portland, ME 04103-2611"
2620,"432 Stevens Ave Portland, ME 04103-2607"
2621,"171 Auburn St Portland, ME 04103-2131"
2622,"150 Ocean Ave Portland, ME 04103-5746"
2623,"4 Church Ave Portland, ME 04108-1157"
2624,"284 Cumberland Ave Portland, ME 04101-4927"
2625,"69 Presumpscot St Portland, ME 04103-5201"
2626,"166 Brackett St Portland, ME 04102-3825"
2627,"68 Popham St Portland, ME 04102-1151"
2628,"637 Highland Ave South Portland, ME 04106-6425"
2629,"125 Stroudwater St Westbrook, ME 04092-4045"
2630,"234 Oxford St Portland, ME 04101-3029"
2631,"180 Park Ave Portland, ME 04102-2957"
2632,"63 Preble St Portland, ME 04101-3014"
2633,"59 Riverton Dr Portland, ME 04103-1050"
2634,"100 Brickhill Ave South Portland, ME 04106-1999"
2635,"20 Portland St Portland, ME 04101-2912"
2636,"357 Elm St Biddeford, ME 04005-3022"
2637,"15 Oak St Springvale, ME 04083-1926"
2638,"102 Broadway Bucksport, ME 04416-4610"
2639,"100 Miles Ln Bucksport, ME 04416-4668"
2640,"110 Broadway Bucksport, ME 04416-4612"
2641,"37 Commerce Park Ellsworth, ME 04605-3383"
2642,"24 Lejok St Ellsworth, ME 04605-4767"
2643,"66 Bridge St Bucksport, ME 04416-4087"
2644,"52 Miles Ln Bucksport, ME 04416-4667"
2645,"180 Church Hill Rd Leeds, ME 04263-3418"
2646,"11 Academy Rd Monmouth, ME 04259-7035"
2647,"7 Main St Turner, ME 04282-4138"
2648,"55 Franklin St Calais, ME 04619-1301"
2649,"10 Palmer St Calais, ME 04619-1386"
2650,"53 Fremont St Machias, ME 04654-1320"
2651,"30 Boynton St Eastport, ME 04631-1306"
2652,"160 Dublin St Machias, ME 04654-3409"
2653,"39 O Brien Ave Machias, ME 04654"
2654,"12 Bolduc Ave Fort Kent, ME 04743-1602"
2655,"10 Carter St Eagle Lake, ME 04739-3060"
2656,"25 Bolduc Ave Fort Kent, ME 04743-1601"
2657,"3 Mountain View Dr Fort Kent, ME 04743-1614"
2658,"309 Saint Thomas St Madawaska, ME 04756-1278"
2659,"3388 Aroostook Rd Eagle Lake, ME 04739-3239"
2660,"108 Pleasant St Fort Kent, ME 04743-1596"
2661,"84 Pleasant St Fort Kent, ME 04743-1597"
2662,"135 Seventh Ave Madawaska, ME 04756-1199"
2663,"368 Main St Saint Agatha, ME 04772-6133"
2664,"1 Frenchville, ME 04745-6158"
2665,"169 Main St Van Buren, ME 04785-1248"
